RecordedAtTime,ResponseTimestamp,Latency,OperatorRef
2024-02-23 13:47:01+00:00,2024-02-23 13:48:23.716233+00:00,82.716233,TDTR
2024-02-23 14:05:25+00:00,2024-02-23 14:06:47.676480+00:00,82.67648,TDTR
2024-02-23 13:30:58+00:00,2024-02-23 13:32:19.608194+00:00,81.608194,SWWD
2024-02-23 13:57:02+00:00,2024-02-23 13:58:23.096829+00:00,81.096829,TDTR
2024-02-23 14:21:57+00:00,2024-02-23 14:23:17.374284+00:00,80.374284,FRMN
2024-02-23 14:46:15+00:00,2024-02-23 14:47:34.127790+00:00,79.12779,FSRV
2024-02-23 14:51:11+00:00,2024-02-23 14:52:29.994275+00:00,78.994275,SWWD
2024-02-23 14:19:31+00:00,2024-02-23 14:20:49.695601+00:00,78.695601,NATX
2024-02-23 13:59:01+00:00,2024-02-23 14:00:19.154531+00:00,78.154531,TDTR
2024-02-23 14:05:30+00:00,2024-02-23 14:06:47.676480+00:00,77.67648,COAC
2024-02-23 13:31:02+00:00,2024-02-23 13:32:19.608194+00:00,77.608194,SWWD
2024-02-23 14:07:26+00:00,2024-02-23 14:08:43.348266+00:00,77.348266,FBRI
2024-02-23 13:58:41+00:00,2024-02-23 13:59:58.131262+00:00,77.131262,FBRI
2024-02-23 14:10:04+00:00,2024-02-23 14:11:21.107446+00:00,77.107446,FBRI
2024-02-23 13:31:04+00:00,2024-02-23 13:32:19.608194+00:00,75.608194,CTSW
2024-02-23 13:53:26+00:00,2024-02-23 13:54:41.581740+00:00,75.58174,FRMN
2024-02-23 13:45:13+00:00,2024-02-23 13:46:28.116561+00:00,75.116561,TDTR
2024-02-23 13:31:05+00:00,2024-02-23 13:32:19.608194+00:00,74.608194,SCGL
2024-02-23 14:00:29+00:00,2024-02-23 14:01:43.053770+00:00,74.05377,SWWD
2024-02-23 14:28:02+00:00,2024-02-23 14:29:16.049163+00:00,74.049163,SWCO
2024-02-23 14:43:21+00:00,2024-02-23 14:44:34.891324+00:00,73.891324,SCGL
2024-02-23 14:43:53+00:00,2024-02-23 14:45:06.627498+00:00,73.627498,TDTR
2024-02-23 14:10:18+00:00,2024-02-23 14:11:31.606331+00:00,73.606331,FBRI
2024-02-23 13:33:23+00:00,2024-02-23 13:34:35.773430+00:00,72.77343,SWWD
2024-02-23 14:39:10+00:00,2024-02-23 14:40:22.110111+00:00,72.110111,FSRV
2024-02-23 14:52:43+00:00,2024-02-23 14:53:54.801857+00:00,71.801857,TDTR
2024-02-23 13:56:51+00:00,2024-02-23 13:58:01.829243+00:00,70.829243,FRMN
2024-02-23 14:02:49+00:00,2024-02-23 14:03:59.745031+00:00,70.745031,SWWD
2024-02-23 13:34:28+00:00,2024-02-23 13:35:38.661482+00:00,70.661482,FSRV
2024-02-23 13:35:42+00:00,2024-02-23 13:36:52.032252+00:00,70.032252,SWWD
2024-02-23 14:24:15+00:00,2024-02-23 14:25:23.726419+00:00,68.726419,PULH
2024-02-23 13:49:42+00:00,2024-02-23 13:50:50.724500+00:00,68.7245,SCGL
2024-02-23 13:31:12+00:00,2024-02-23 13:32:19.608194+00:00,67.608194,FRMN
2024-02-23 14:56:29+00:00,2024-02-23 14:57:36.585139+00:00,67.585139,NATX
2024-02-23 14:55:47+00:00,2024-02-23 14:56:54.380504+00:00,67.380504,SWWD
2024-02-23 13:54:06+00:00,2024-02-23 13:55:13.020208+00:00,67.020208,TDTR
2024-02-23 14:05:41+00:00,2024-02-23 14:06:47.676480+00:00,66.67648,SWWD
2024-02-23 14:23:14+00:00,2024-02-23 14:24:20.589005+00:00,66.589005,TDTR
2024-02-23 14:45:14+00:00,2024-02-23 14:46:20.390620+00:00,66.39062,NATX
2024-02-23 13:50:37+00:00,2024-02-23 13:51:43.231807+00:00,66.231807,SCGL
2024-02-23 13:54:28+00:00,2024-02-23 13:55:34.079073+00:00,66.079073,FSRV
2024-02-23 14:26:56+00:00,2024-02-23 14:28:02.022131+00:00,66.022131,SWCO
2024-02-23 14:43:50+00:00,2024-02-23 14:44:56.014863+00:00,66.014863,TDTR
2024-02-23 14:17:48+00:00,2024-02-23 14:18:53.995421+00:00,65.995421,TDTR
2024-02-23 14:52:17+00:00,2024-02-23 14:53:22.925969+00:00,65.925969,SCGL
2024-02-23 14:36:06+00:00,2024-02-23 14:37:11.284762+00:00,65.284762,TDTR
2024-02-23 13:59:04+00:00,2024-02-23 14:00:08.667561+00:00,64.667561,FBRI
2024-02-23 13:32:08+00:00,2024-02-23 13:33:12.024067+00:00,64.024067,SWWD
2024-02-23 13:49:47+00:00,2024-02-23 13:50:50.724500+00:00,63.7245,NATX
2024-02-23 14:59:33+00:00,2024-02-23 15:00:36.328655+00:00,63.328655,SWWD
2024-02-23 13:49:58+00:00,2024-02-23 13:51:01.326818+00:00,63.326818,SWWD
2024-02-23 14:11:00+00:00,2024-02-23 14:12:03.138863+00:00,63.138863,FSRV
2024-02-23 14:11:53+00:00,2024-02-23 14:12:55.780272+00:00,62.780272,FRMN
2024-02-23 13:31:17+00:00,2024-02-23 13:32:19.608194+00:00,62.608194,SCGL
2024-02-23 14:13:49+00:00,2024-02-23 14:14:51.579951+00:00,62.579951,SWWD
2024-02-23 14:20:20+00:00,2024-02-23 14:21:21.483933+00:00,61.483933,FBRI
2024-02-23 14:30:11+00:00,2024-02-23 14:31:12.221040+00:00,61.22104,FSRV
2024-02-23 15:00:07+00:00,2024-02-23 15:01:08.128634+00:00,61.128634,SWCO
2024-02-23 13:56:19+00:00,2024-02-23 13:57:19.524424+00:00,60.524424,SWWD
2024-02-23 14:24:13+00:00,2024-02-23 14:25:13.212605+00:00,60.212605,TDTR
2024-02-23 13:51:04+00:00,2024-02-23 13:52:04.201123+00:00,60.201123,NATX
2024-02-23 13:36:13+00:00,2024-02-23 13:37:12.968543+00:00,59.968543,TDTR
2024-02-23 14:46:24+00:00,2024-02-23 14:47:23.611463+00:00,59.611463,SWCO
2024-02-23 13:54:35+00:00,2024-02-23 13:55:34.079073+00:00,59.079073,FSRV
2024-02-23 13:45:19+00:00,2024-02-23 13:46:17.605824+00:00,58.605824,SWWD
2024-02-23 14:22:19+00:00,2024-02-23 14:23:17.374284+00:00,58.374284,FSRV
2024-02-23 14:36:45+00:00,2024-02-23 14:37:42.855575+00:00,57.855575,TDTR
2024-02-23 14:03:23+00:00,2024-02-23 14:04:20.692807+00:00,57.692807,FSRV
2024-02-23 14:28:29+00:00,2024-02-23 14:29:26.609391+00:00,57.609391,NATX
2024-02-23 13:53:44+00:00,2024-02-23 13:54:41.581740+00:00,57.58174,NATX
2024-02-23 14:56:50+00:00,2024-02-23 14:57:47.171112+00:00,57.171112,TDTR
2024-02-23 14:48:44+00:00,2024-02-23 14:49:40.851752+00:00,56.851752,FSRV
2024-02-23 13:50:15+00:00,2024-02-23 13:51:11.834629+00:00,56.834629,SWWD
2024-02-23 14:37:50+00:00,2024-02-23 14:38:46.186315+00:00,56.186315,FSRV
2024-02-23 13:48:41+00:00,2024-02-23 13:49:37.177919+00:00,56.177919,PULH
2024-02-23 14:19:01+00:00,2024-02-23 14:19:57.026086+00:00,56.026086,BZCO
2024-02-23 14:47:31+00:00,2024-02-23 14:48:26.942957+00:00,55.942957,TDTR
2024-02-23 14:00:16+00:00,2024-02-23 14:01:11.600698+00:00,55.600698,FRMN
2024-02-23 14:38:13+00:00,2024-02-23 14:39:08.368680+00:00,55.36868,SWWD
2024-02-23 13:33:09+00:00,2024-02-23 13:34:04.345187+00:00,55.345187,FBRI
2024-02-23 14:20:05+00:00,2024-02-23 14:21:00.321355+00:00,55.321355,FBRI
2024-02-23 13:37:21+00:00,2024-02-23 13:38:15.707110+00:00,54.70711,LTRV
2024-02-23 13:57:18+00:00,2024-02-23 13:58:12.470008+00:00,54.470008,FRMN
2024-02-23 14:48:36+00:00,2024-02-23 14:49:30.303860+00:00,54.30386,TDTR
2024-02-23 14:18:21+00:00,2024-02-23 14:19:14.971834+00:00,53.971834,FSRV
2024-02-23 14:20:17+00:00,2024-02-23 14:21:10.838286+00:00,53.838286,FBRI
2024-02-23 14:10:38+00:00,2024-02-23 14:11:31.606331+00:00,53.606331,SWWD
2024-02-23 14:27:41+00:00,2024-02-23 14:28:33.750647+00:00,52.750647,LEMB
2024-02-23 14:04:52+00:00,2024-02-23 14:05:44.678529+00:00,52.678529,BZCO
2024-02-23 14:15:55+00:00,2024-02-23 14:16:47.677465+00:00,52.677465,TDTR
2024-02-23 13:54:52+00:00,2024-02-23 13:55:44.568869+00:00,52.568869,NATX
2024-02-23 14:42:08+00:00,2024-02-23 14:43:00.128447+00:00,52.128447,FSRV
2024-02-23 14:39:30+00:00,2024-02-23 14:40:22.110111+00:00,52.110111,TDTR
2024-02-23 14:25:46+00:00,2024-02-23 14:26:37.594102+00:00,51.594102,PULH
2024-02-23 14:23:29+00:00,2024-02-23 14:24:20.589005+00:00,51.589005,FBRI
2024-02-23 14:52:42+00:00,2024-02-23 14:53:33.493916+00:00,51.493916,FSRV
2024-02-23 14:57:38+00:00,2024-02-23 14:58:29.438511+00:00,51.438511,FSRV
2024-02-23 13:49:28+00:00,2024-02-23 13:50:19.261875+00:00,51.261875,SWWD
2024-02-23 14:21:44+00:00,2024-02-23 14:22:35.241723+00:00,51.241723,TDTR
2024-02-23 14:29:39+00:00,2024-02-23 14:30:29.908670+00:00,50.90867,FSRV
2024-02-23 14:21:55+00:00,2024-02-23 14:22:45.852339+00:00,50.852339,FSRV
2024-02-23 13:53:09+00:00,2024-02-23 13:53:59.617098+00:00,50.617098,COTS
2024-02-23 13:31:29+00:00,2024-02-23 13:32:19.608194+00:00,50.608194,COAC
2024-02-23 14:27:33+00:00,2024-02-23 14:28:23.176457+00:00,50.176457,FBRI
2024-02-23 14:41:28+00:00,2024-02-23 14:42:17.912949+00:00,49.912949,FSRV
2024-02-23 13:50:01+00:00,2024-02-23 13:50:50.724500+00:00,49.7245,FBRI
2024-02-23 13:59:40+00:00,2024-02-23 14:00:29.654369+00:00,49.654369,SWWD
2024-02-23 13:49:19+00:00,2024-02-23 13:50:08.652965+00:00,49.652965,TDTR
2024-02-23 14:10:21+00:00,2024-02-23 14:11:10.607408+00:00,49.607408,NATX
2024-02-23 14:12:49+00:00,2024-02-23 14:13:37.889684+00:00,48.889684,SCGL
2024-02-23 14:24:35+00:00,2024-02-23 14:25:23.726419+00:00,48.726419,TDTR
2024-02-23 14:32:41+00:00,2024-02-23 14:33:29.704760+00:00,48.70476,FBRI
2024-02-23 13:47:46+00:00,2024-02-23 13:48:34.248437+00:00,48.248437,TDTR
2024-02-23 14:05:07+00:00,2024-02-23 14:05:55.165008+00:00,48.165008,COTS
2024-02-23 14:02:51+00:00,2024-02-23 14:03:38.773620+00:00,47.77362,SWWD
2024-02-23 14:24:57+00:00,2024-02-23 14:25:44.745512+00:00,47.745512,TDTR
2024-02-23 14:48:32+00:00,2024-02-23 14:49:19.599615+00:00,47.599615,BZCO
2024-02-23 15:01:46+00:00,2024-02-23 15:02:32.877440+00:00,46.87744,SWWD
2024-02-23 14:36:35+00:00,2024-02-23 14:37:21.814605+00:00,46.814605,SWWD
2024-02-23 14:03:55+00:00,2024-02-23 14:04:41.664173+00:00,46.664173,SWWD
2024-02-23 14:21:49+00:00,2024-02-23 14:22:35.241723+00:00,46.241723,FSRV
2024-02-23 14:24:48+00:00,2024-02-23 14:25:34.233974+00:00,46.233974,TDTR
2024-02-23 14:24:06+00:00,2024-02-23 14:24:52.161333+00:00,46.161333,SWWD
2024-02-23 13:58:51+00:00,2024-02-23 13:59:37.137695+00:00,46.137695,NATX
2024-02-23 13:38:22+00:00,2024-02-23 13:39:08.053105+00:00,46.053105,TDTR
2024-02-23 13:48:20+00:00,2024-02-23 13:49:05.640640+00:00,45.64064,PULH
2024-02-23 14:32:23+00:00,2024-02-23 14:33:08.578095+00:00,45.578095,TDTR
2024-02-23 14:18:40+00:00,2024-02-23 14:19:25.465798+00:00,45.465798,SCGL
2024-02-23 14:15:52+00:00,2024-02-23 14:16:37.185561+00:00,45.185561,TDTR
2024-02-23 14:23:25+00:00,2024-02-23 14:24:09.975128+00:00,44.975128,FSRV
2024-02-23 14:12:11+00:00,2024-02-23 14:12:55.780272+00:00,44.780272,COAC
2024-02-23 14:00:06+00:00,2024-02-23 14:00:50.627924+00:00,44.627924,FRMN
2024-02-23 14:20:16+00:00,2024-02-23 14:21:00.321355+00:00,44.321355,FSRV
2024-02-23 14:36:59+00:00,2024-02-23 14:37:42.855575+00:00,43.855575,NATX
2024-02-23 15:02:42+00:00,2024-02-23 15:03:25.783068+00:00,43.783068,SWWD
2024-02-23 14:02:13+00:00,2024-02-23 14:02:56.738629+00:00,43.738629,SWWD
2024-02-23 14:54:46+00:00,2024-02-23 14:55:29.736341+00:00,43.736341,TDTR
2024-02-23 14:22:34+00:00,2024-02-23 14:23:17.374284+00:00,43.374284,TDTR
2024-02-23 14:06:15+00:00,2024-02-23 14:06:58.256403+00:00,43.256403,COAC
2024-02-23 14:03:27+00:00,2024-02-23 14:04:10.211449+00:00,43.211449,SWWD
2024-02-23 13:59:15+00:00,2024-02-23 13:59:58.131262+00:00,43.131262,COAC
2024-02-23 14:15:12+00:00,2024-02-23 14:15:54.958866+00:00,42.958866,SCGL
2024-02-23 15:00:36+00:00,2024-02-23 15:01:18.696931+00:00,42.696931,SWCO
2024-02-23 14:21:21+00:00,2024-02-23 14:22:03.630955+00:00,42.630955,TDTR
2024-02-23 13:51:53+00:00,2024-02-23 13:52:35.606552+00:00,42.606552,SWWD
2024-02-23 14:58:40+00:00,2024-02-23 14:59:22.224791+00:00,42.224791,NATX
2024-02-23 14:19:36+00:00,2024-02-23 14:20:18.146688+00:00,42.146688,FSRV
2024-02-23 14:09:57+00:00,2024-02-23 14:10:39.040462+00:00,42.040462,NATX
2024-02-23 14:31:13+00:00,2024-02-23 14:31:54.666381+00:00,41.666381,NATX
2024-02-23 14:58:09+00:00,2024-02-23 14:58:50.612290+00:00,41.61229,SCGL
2024-02-23 13:40:22+00:00,2024-02-23 13:41:03.149566+00:00,41.149566,SCGL
2024-02-23 14:28:35+00:00,2024-02-23 14:29:16.049163+00:00,41.049163,TDTR
2024-02-23 14:30:42+00:00,2024-02-23 14:31:22.863524+00:00,40.863524,FBRI
2024-02-23 14:40:55+00:00,2024-02-23 14:41:35.768043+00:00,40.768043,NATX
2024-02-23 14:40:55+00:00,2024-02-23 14:41:35.768043+00:00,40.768043,FSRV
2024-02-23 14:27:53+00:00,2024-02-23 14:28:33.750647+00:00,40.750647,FSRV
2024-02-23 14:52:21+00:00,2024-02-23 14:53:01.708953+00:00,40.708953,SWWD
2024-02-23 14:31:14+00:00,2024-02-23 14:31:54.666381+00:00,40.666381,FBRI
2024-02-23 14:21:23+00:00,2024-02-23 14:22:03.630955+00:00,40.630955,SWWD
2024-02-23 13:31:39+00:00,2024-02-23 13:32:19.608194+00:00,40.608194,NATX
2024-02-23 13:54:43+00:00,2024-02-23 13:55:23.588996+00:00,40.588996,NATX
2024-02-23 14:28:04+00:00,2024-02-23 14:28:44.368148+00:00,40.368148,WBCT
2024-02-23 14:59:35+00:00,2024-02-23 15:00:15.140177+00:00,40.140177,FSRV
2024-02-23 14:40:56+00:00,2024-02-23 14:41:35.768043+00:00,39.768043,NATX
2024-02-23 14:21:45+00:00,2024-02-23 14:22:24.698566+00:00,39.698566,TDTR
2024-02-23 14:05:05+00:00,2024-02-23 14:05:44.678529+00:00,39.678529,SWWD
2024-02-23 14:39:53+00:00,2024-02-23 14:40:32.625222+00:00,39.625222,FSRV
2024-02-23 13:31:40+00:00,2024-02-23 13:32:19.608194+00:00,39.608194,SWWD
2024-02-23 13:31:40+00:00,2024-02-23 13:32:19.608194+00:00,39.608194,FSRV
2024-02-23 14:14:12+00:00,2024-02-23 14:14:51.579951+00:00,39.579951,COAC
2024-02-23 13:43:22+00:00,2024-02-23 13:44:01.431710+00:00,39.43171,SWWD
2024-02-23 14:17:22+00:00,2024-02-23 14:18:01.317860+00:00,39.31786,NATX
2024-02-23 14:34:36+00:00,2024-02-23 14:35:15.317255+00:00,39.317255,SWWD
2024-02-23 13:47:55+00:00,2024-02-23 13:48:34.248437+00:00,39.248437,TDTR
2024-02-23 14:16:19+00:00,2024-02-23 14:16:58.238826+00:00,39.238826,TDTR
2024-02-23 14:50:37+00:00,2024-02-23 14:51:16.212492+00:00,39.212492,TDTR
2024-02-23 13:34:49+00:00,2024-02-23 13:35:28.207393+00:00,39.207393,TDTR
2024-02-23 14:44:38+00:00,2024-02-23 14:45:17.181805+00:00,39.181805,SWCO
2024-02-23 13:35:31+00:00,2024-02-23 13:36:10.063244+00:00,39.063244,SWWD
2024-02-23 14:49:44+00:00,2024-02-23 14:50:23.021070+00:00,39.02107,NATX
2024-02-23 13:44:15+00:00,2024-02-23 13:44:53.790415+00:00,38.790415,SWWD
2024-02-23 13:53:42+00:00,2024-02-23 13:54:20.589939+00:00,38.589939,TDTR
2024-02-23 14:10:11+00:00,2024-02-23 14:10:49.566003+00:00,38.566003,TDTR
2024-02-23 14:19:29+00:00,2024-02-23 14:20:07.541030+00:00,38.54103,SWWD
2024-02-23 14:17:02+00:00,2024-02-23 14:17:40.329758+00:00,38.329758,NATX
2024-02-23 13:51:05+00:00,2024-02-23 13:51:43.231807+00:00,38.231807,NATX
2024-02-23 14:54:20+00:00,2024-02-23 14:54:58.169777+00:00,38.169777,TDTR
2024-02-23 14:59:37+00:00,2024-02-23 15:00:15.140177+00:00,38.140177,TDTR
2024-02-23 13:42:31+00:00,2024-02-23 13:43:09.053975+00:00,38.053975,TDTR
2024-02-23 14:28:38+00:00,2024-02-23 14:29:16.049163+00:00,38.049163,TDTR
2024-02-23 14:59:16+00:00,2024-02-23 14:59:54.038755+00:00,38.038755,TDTR
2024-02-23 14:46:14+00:00,2024-02-23 14:46:52.023356+00:00,38.023356,SWCO
2024-02-23 14:44:18+00:00,2024-02-23 14:44:56.014863+00:00,38.014863,TDTR
2024-02-23 14:37:47+00:00,2024-02-23 14:38:24.992890+00:00,37.99289,FSRV
2024-02-23 13:56:31+00:00,2024-02-23 13:57:08.984948+00:00,37.984948,SWWD
2024-02-23 14:23:11+00:00,2024-02-23 14:23:48.942809+00:00,37.942809,TDTR
2024-02-23 15:03:09+00:00,2024-02-23 15:03:46.880309+00:00,37.880309,FSRV
2024-02-23 14:29:31+00:00,2024-02-23 14:30:08.772596+00:00,37.772596,FBRI
2024-02-23 14:40:58+00:00,2024-02-23 14:41:35.768043+00:00,37.768043,NATX
2024-02-23 14:40:58+00:00,2024-02-23 14:41:35.768043+00:00,37.768043,NATX
2024-02-23 14:40:58+00:00,2024-02-23 14:41:35.768043+00:00,37.768043,NATX
2024-02-23 14:11:57+00:00,2024-02-23 14:12:34.723944+00:00,37.723944,TDTR
2024-02-23 13:49:10+00:00,2024-02-23 13:49:47.636780+00:00,37.63678,SWWD
2024-02-23 14:24:04+00:00,2024-02-23 14:24:41.614424+00:00,37.614424,SWWD
2024-02-23 14:45:43+00:00,2024-02-23 14:46:20.390620+00:00,37.39062,SWCO
2024-02-23 13:37:07+00:00,2024-02-23 13:37:44.341420+00:00,37.34142,SWWD
2024-02-23 14:25:18+00:00,2024-02-23 14:25:55.312172+00:00,37.312172,FSRV
2024-02-23 13:50:45+00:00,2024-02-23 13:51:22.283400+00:00,37.2834,SWWD
2024-02-23 14:26:53+00:00,2024-02-23 14:27:30.243296+00:00,37.243296,TDTR
2024-02-23 14:16:21+00:00,2024-02-23 14:16:58.238826+00:00,37.238826,SWCO
2024-02-23 13:59:42+00:00,2024-02-23 14:00:19.154531+00:00,37.154531,FSRV
2024-02-23 13:48:39+00:00,2024-02-23 13:49:16.147749+00:00,37.147749,TDTR
2024-02-23 14:02:09+00:00,2024-02-23 14:02:46.106244+00:00,37.106244,FBRI
2024-02-23 13:38:10+00:00,2024-02-23 13:38:47.081891+00:00,37.081891,TDTR
2024-02-23 14:55:35+00:00,2024-02-23 14:56:12.055062+00:00,37.055062,TDTR
2024-02-23 14:18:59+00:00,2024-02-23 14:19:35.993267+00:00,36.993267,TDTR
2024-02-23 14:56:28+00:00,2024-02-23 14:57:04.969084+00:00,36.969084,SWWD
2024-02-23 13:39:13+00:00,2024-02-23 13:39:49.903799+00:00,36.903799,TDTR
2024-02-23 14:53:18+00:00,2024-02-23 14:53:54.801857+00:00,36.801857,FSRV
2024-02-23 15:02:49+00:00,2024-02-23 15:03:25.783068+00:00,36.783068,TDTR
2024-02-23 15:01:35+00:00,2024-02-23 15:02:11.760947+00:00,36.760947,SWCO
2024-02-23 13:31:43+00:00,2024-02-23 13:32:19.608194+00:00,36.608194,TDTR
2024-02-23 14:26:01+00:00,2024-02-23 14:26:37.594102+00:00,36.594102,FRMN
2024-02-23 14:21:06+00:00,2024-02-23 14:21:42.577909+00:00,36.577909,FRMN
2024-02-23 14:13:54+00:00,2024-02-23 14:14:30.573216+00:00,36.573216,SWWD
2024-02-23 14:19:10+00:00,2024-02-23 14:19:46.503332+00:00,36.503332,FBRI
2024-02-23 14:18:49+00:00,2024-02-23 14:19:25.465798+00:00,36.465798,FBRI
2024-02-23 13:56:22+00:00,2024-02-23 13:56:58.438783+00:00,36.438783,TDTR
2024-02-23 14:38:32+00:00,2024-02-23 14:39:08.368680+00:00,36.36868,SWWD
2024-02-23 14:36:56+00:00,2024-02-23 14:37:32.333737+00:00,36.333737,TDTR
2024-02-23 13:50:46+00:00,2024-02-23 13:51:22.283400+00:00,36.2834,SWWD
2024-02-23 14:24:37+00:00,2024-02-23 14:25:13.212605+00:00,36.212605,SWWD
2024-02-23 14:21:38+00:00,2024-02-23 14:22:14.166965+00:00,36.166965,SWWD
2024-02-23 13:52:31+00:00,2024-02-23 13:53:07.080251+00:00,36.080251,FSRV
2024-02-23 13:41:30+00:00,2024-02-23 13:42:05.921347+00:00,35.921347,TDTR
2024-02-23 14:06:33+00:00,2024-02-23 14:07:08.764838+00:00,35.764838,SWWD
2024-02-23 14:24:48+00:00,2024-02-23 14:25:23.726419+00:00,35.726419,TDTR
2024-02-23 14:36:04+00:00,2024-02-23 14:36:39.726081+00:00,35.726081,TDTR
2024-02-23 13:40:17+00:00,2024-02-23 13:40:52.694280+00:00,35.69428,NATX
2024-02-23 13:34:21+00:00,2024-02-23 13:34:56.689966+00:00,35.689966,FSRV
2024-02-23 13:31:44+00:00,2024-02-23 13:32:19.608194+00:00,35.608194,FSRV
2024-02-23 14:21:07+00:00,2024-02-23 14:21:42.577909+00:00,35.577909,SWWD
2024-02-23 14:20:46+00:00,2024-02-23 14:21:21.483933+00:00,35.483933,FBRI
2024-02-23 13:36:48+00:00,2024-02-23 13:37:23.408111+00:00,35.408111,SWWD
2024-02-23 14:37:18+00:00,2024-02-23 14:37:53.404064+00:00,35.404064,TDTR
2024-02-23 14:07:47+00:00,2024-02-23 14:08:22.344217+00:00,35.344217,TDTR
2024-02-23 14:17:26+00:00,2024-02-23 14:18:01.317860+00:00,35.31786,SWCO
